,title,title-length,article,article-length,category,source
785,No UK premiere for Rings musical,6,"['produc', 'lord', 'ring', 'music', 'abandon', 'plan', 'premier', 'london', 'becaus', 'suitabl', 'theatr', 'wa', 'avail', 'make', 'debut', 'toronto', 'march', 'wa', 'west', 'end', 'theatr', 'suffici', 'capac', 'book', 'music', 'expect', 'london', 'befor', 'decemb', 'produc', 'kevin', 'wallac', 'worth', 'wait', 'noth', 'seen', 'befor', 'know', 'lot', 'disappoint', 'british', 'tolkien', 'fan', 'hope', 'london', 'london', 'theatr', 'time', 'british', 'produc', 'world', 'premier', 'stage', 'music', 'co-produc', 'canadian', 'theatric', 'impresario', 'david', 'ed', 'mirvish', 'place', ""toronto'"", 'princess', 'wale', 'theatr', 'year', 'toronto', 'realli', 'want', 'thi', 'premier', 'tolkien', 'book', 'film', 'huge', 'popular', 'canada', 'mr', 'wallac', 'shortli', 'sign', 'deal', 'canada', 'hope', 'anticip', 'excit', 'creat', 'bigger', 'buzz', 'time', 'open', 'london', 'audit', 'begin', 'canada', 'thursday', 'british', 'actor', 'join', 'cast', 'deal', 'struck', 'canadian', 'actor', 'equiti', 'music', 'written', 'bollywood', 'compos', 'ar', 'rahman', 'wa', 'andrew', 'lloyd', ""webber'"", 'west', 'end', 'music', 'bollywood', 'dream', 'conjuct', 'finnish', 'group', 'varttina', 'sing', 'danc', 'hobbit', 'music', 'veri', 'tradit', 'mould', 'draw', 'ethnic', 'tradit', 'assur', 'mr', 'wallac', ""musical'"", 'british', 'director', 'matthew', 'warchu', 'best', 'known', 'stage', 'worldwid', 'stage', 'hit', 'art', 'product', 'hybrid', 'text', 'physic', 'theatr', 'music', 'spectacl', 'previous', 'seen', 'thi', 'scale', 'onli', 'theatr', 'actual', 'plung', 'event', 'happen', 'environ', 'surround', 'middl', 'earth', 'new', 'zealand', 'peter', 'jackson', 'took', 'year', 'bring', 'jrr', ""tolkien'"", 'fantasi', 'trilog', 'big', 'screen', 'win', 'academi', 'award', 'best', 'film', 'best', 'director', 'final', 'film', 'return', 'king']",366,entertainment,bbc-data/entertainment/294.txt
786,Blue beat U2 to top France honour,7,"['irish', 'band', 'honour', ""france'"", 'biggest', 'music', 'award', 'beaten', 'prize', 'boy', 'band', 'blue', 'receiv', 'special', 'achiev', 'prize', 'nrj', 'music', 'award', 'blue', 'beat', 'intern', 'group', 'award', 'band', 'maroon', 'wa', 'best', 'new', 'intern', 'artist', 'took', 'best', 'intern', 'song', 'titl', 'thi', 'love', 'million', 'radio', 'listen', 'vote', 'award', 'intern', 'male', 'femal', 'prize', 'went', 'usher', 'avril', 'lavign', 'respect', 'collect', 'hi', ""band'"", 'award', 'model', 'naomi', 'campbel', 'cann', 'ceremoni', 'frontman', 'bono', 'french', 'thi', 'countri', 'make', 'littl', 'confess', 'cote', ""d'azur"", 'feel', 'home', 'host', 'radio', 'group', 'nrj', 'ceremoni', 'featur', 'perform', 'usher', 'jennif', 'lopez', 'wa', 'accompani', 'dancer', 'clad', 'schoolgirl', 'outfit', 'pop', 'act', 'black', 'eye', 'pea', 'pick', 'best', 'intern', 'album', 'gong', 'elephunk', 'singer', 'jenif', 'took', 'home', 'award', 'best', 'french', 'femal', 'singer', 'best', 'french', 'album', 'french-canadian', 'pop', 'star', 'roch', 'voisin', 'wa', 'best', 'francophon', 'male', 'artist']",190,entertainment,bbc-data/entertainment/243.txt
787,Row threatens Hendrix museum plan,5,"['propos', 'open', 'museum', 'dedic', 'jimi', 'hendrix', 'flail', 'becaus', 'row', 'home', 'hi', 'late', 'father', 'run-down', 'hous', 'seattl', 'ha', 'alreadi', 'wholesal', 'onc', 'local', 'author', 'demand', 'anoth', 'site', 'hendrix', 'support', 'hope', 'turn', 'home', 'museum', 'guitarist', 'mayor', 'mayor', 'destroy', 'jimi', ""hendrix'"", 'hous', 'ray', 'rae', 'marshal', 'jame', 'marshal', 'hendrix', 'foundat', 'foundat', 'build', 'al', 'hendrix', 'live', 'land', 'wa', 'built', 'wa', 'develop', 'hous', 'citi', 'seattl', 'want', 'new', 'plot', 'use', 'develop', 'deadlin', 'februari', 'home', 'mr', 'goldman', 'author', 'promis', 'hous', 'remain', 'new', 'site', 'turn', 'memori', 'commun', 'centr', 'seattl', 'offici', 'deal', 'offer', 'thi', 'properti', 'john', 'franklin', 'chief', 'oper', 'depart', 'perspect', 'wa', 'temporari', 'situat', 'threaten', 'demolish', 'hous', 'simpli', 'ask', 'mr', 'goldman', 'author', 'pay', 'build', ""seattle'"", 'central', 'district', 'hendrix', 'grew', 'jani', 'hendrix', ""guitarist'"", 'stepsist', 'famili', 'hope', 'guitarist', 'honour', 'road', 'someth', 'father', 'realli', 'want', 'nice', 'fight', 'everyth', 'hendrix', 'wa', 'wide', 'consid', 'import', 'guitarist', 'hi', 'time', 'die', 'drug', 'overdos', 'age']",307,entertainment,bbc-data/entertainment/257.txt
789,Singer's film to show at festival,6,"['documentari', 'candid', 'look', 'life', 'chart-top', 'singer', 'georg', 'michael', 'shown', 'thi', ""year'"", 'berlin', 'film', 'festiv', 'differ', 'stori', 'screen', 'panorama', 'section', 'festiv', 'run', 'februari', 'featur', 'singer', 'talk', 'hi', 'career', 'hi', 'person', 'life', 'hi', 'day', 'wham', 'recent', 'event', 'michael', 'attend', 'festiv', 'introduc', 'screen', 'februari', 'director', 'southan', 'morri', 'execut', 'produc', 'andi', 'stephen', 'attend', 'festiv', 'minut', 'film', 'michael', 'discuss', 'hi', 'earli', 'day', 'wham', 'hi', 'later', 'career', 'includ', 'hi', 'legal', 'battl', 'record', 'label', 'soni', 'hi', 'stanc', 'iraq', 'war', 'american', 'polit', 'touch', 'hi', 'turbul', 'person', 'life', 'includ', 'hi', 'arrest', 'beverli', 'hill', 'park', 'toilet', 'lewd', 'behaviour', 'death', 'hi', 'boyfriend', 'anselmo', 'feleppa', 'aid', 'film', 'includ', 'previous', 'unseen', 'footag', 'singer', 'featur', 'contribut', ""michael'"", 'wham', 'partner', 'andrew', 'ridgeley', 'ex-wham', 'singer', 'pepsi', 'shirli', 'contributor', 'includ', 'sting', 'mariah', 'carey', 'elton', 'john', 'noel', 'gallagh', 'geri', 'halliwel', 'simon', 'cowel', 'thi', ""year'"", 'festiv', 'open', 'man', 'man', 'histor', 'epic', 'star', 'joseph', 'fienn', 'kristin', 'scott-thoma', 'film', 'compet', ""festival'"", 'prize', 'golden', 'bear', 'film', 'competit', 'includ', 'life', 'aquat', 'quirki', 'comedi', 'star', 'murray', 'biopic', 'kinsey', 'featur', 'liam', 'neeson', 'programm', 'announc', 'februari']",268,entertainment,bbc-data/entertainment/096.txt
790,No ads for Passion Oscar campaign,6,"['produc', 'mel', 'gibson', 'use', 'paid', 'advertis', 'promot', 'passion', 'christ', 'voter', ""year'"", 'academi', 'award', 'gibson', 'hi', 'icon', 'product', 'partner', 'bruce', 'davey', 'campaign', 'print', 'radio', 'tv', 'success', 'oscar', 'februari', 'thi', 'film', 'judg', 'artist', 'merit', 'spend', 'money', 'advertis', 'davey', 'dvd', 'sent', 'oscar', 'voter', 'invit', 'screen', 'icon', 'spent', 'veri', 'littl', 'advertis', 'film', 'deal', 'hour', 'jesu', ""christ'"", 'life', 'wa', 'releas', 'earlier', 'thi', 'year', 'instead', 'film', 'avail', 'special', 'screen', 'church', 'went', 'gross', 'ticket', 'sale', 'worldwid', 'recent', 'year', 'market', 'film', 'member', 'academi', 'motion', 'pictur', 'art', 'scienc', 'ha', 'becom', 'multi-million', 'dollar', 'industri', 'year', 'academi', 'form', 'committe', 'tighten', 'rule', 'campaign', 'spill', 'person', 'attack', 'studio', 'academi', 'presid', 'frank', 'pierson', 'prais', ""gibson'"", 'work', 'restor', 'oscar', 'celebr', 'appreci', 'excel', 'resist', 'crass', 'commercialis', 'wa', 'threaten', 'integr', 'award']",207,entertainment,bbc-data/entertainment/041.txt
791,"DVD review: I, Robot",4,"['onli', 'man', 'recognis', 'robot', 'threat', 'human', 'fine', 'becaus', 'onli', 'man', 'save', 'day', 'thriller', 'robot', 'smith', 'co-star', 'alongsid', 'cgi', 'robot', 'count', 'thrill-a-minut', 'kind', 'action', 'film', 'perfectli', 'adequ', 'forgotten', 'tomorrow', 'fun', 'night', 'film', 'extra', 'one-disc', 'version', 'ha', 'commentari', 'make', 'two-disc', 'add', 'unusu', 'thi', 'kind', 'film', 'extra', 'sole', 'concentr', 'special', 'effect', 'cover', 'gener', 'product', 'diari', 'post-product', 'featur', 'rememb', 'nation', ""lottery'"", 'draw', 'machin', 'arthur', 'guinever', 'accur', 'thi', 'glossi', 'hollywood', 'version', 'tale', 'long', 'expect', 'documentari', 'live', 'king', 'arthur', 'fun', 'excit', 'total', 'shallow', 'experi', 'look', 'excel', 'clive', 'owen', 'brood', 'king', 'keira', 'knightli', 'rise', 'abov', 'costum', 'ray', 'winston', 'grit', 'best', 'battl', 'scene', 'best', 'make', 'extra', 'flashi', 'david', 'attenborough', 'simon', 'schama', 'seri', 'british', 'isl', 'turn', 'quit', 'engross', 'admit', 'fact', 'thi', 'alan', 'titchmarsh', 'left', 'ground', 'forc', 'present', 'did', 'mean', 'expect', 'someth', 'equal', 'frothi', 'titchmarsh', 'turn', 'know', 'hi', 'subject', 'sight', 'present-day', 'landscap', 'peel', 'reveal', 'past', 'wa', 'fascin', 'written', 'accompani', 'book']",288,entertainment,bbc-data/entertainment/055.txt
792,Foxx and Swank take actors awards,6,"['jami', 'foxx', 'hilari', 'swank', 'won', 'screen', 'actor', 'guild', 'award', 'best', 'male', 'femal', 'film', 'actor', 'boost', 'oscar', 'hope', 'thi', 'month', ""foxx'"", 'portray', 'late', 'soul-sing', 'ray', 'charl', 'ray', 'alreadi', 'earn', 'prestigi', 'golden', 'globe', 'award', 'swank', 'triumph', 'play', 'gutsi', 'femal', 'boxer', 'million', 'dollar', 'babi', 'modest', 'wine', 'countri', 'comedi', 'sideway', 'knock', 'favourit', 'million', 'dollar', 'babi', 'aviat', 'prize', 'best', 'cast', 'perform', 'screen', 'actor', 'guild', 'sag', 'repres', 'film', 'tv', 'actor', 'winner', 'win', 'oscar', 'nomin', 'cate', 'blanchett', 'triumph', 'best', 'support', 'actress', 'role', 'katharin', 'hepburn', 'aviat', 'veteran', 'actor', 'morgan', 'freeman', 'took', 'best', 'support', 'actor', 'award', 'play', 'prize-fight', 'turn', 'gym', 'manag', 'million', 'dollar', 'babi', 'thank', 'ray', 'charl', 'just', 'live', 'complex', 'make', 'just', 'come', 'togeth', 'foxx', 'accept', 'hi', 'award', 'lo', 'angel', 'saturday', 'prais', 'film', 'director', 'thank', 'taylor', 'hackford', 'chanc', 'african-american', 'film', 'taylor', 'director', 'year', 'swank', 'wa', 'prais', 'director', 'co-star', 'clint', 'eastwood', 'bow', 'swank', 'year-old', 'eastwood', 'talent', 'compar', 'half', 'person', 'half', 'talent', 'know', 'accomplish', 'someth', 'great', 'foxx', 'swank', 'consid', 'favourit', 'oscar', ""hollywood'"", 'ultim', 'prize', 'howev', 'swank', 'ha', 'overcom', 'strong', 'challeng', 'annett', 'bene', 'nomine', 'theatr', 'farc', 'julia', 'meanwhil', 'ballot', 'oscar', ""hollywood'"", 'honour', 'mail', 'earlier', 'thi', 'week', 'member', 'academi', 'motion', 'pictur', 'art', 'scienc', 'vote', 'end', 'februari', 'day', 'befor', 'ceremoni']",328,entertainment,bbc-data/entertainment/069.txt
793,Vibe awards back despite violence,5,"['vibe', 'award', 'held', 'year', 'despit', 'stab', 'happen', 'dure', 'ceremoni', 'vibe', 'magazin', 'presid', 'kenard', 'gibb', 'attack', 'earlier', 'thi', 'month', 'santa', 'monica', 'wa', 'sicken', 'hold', 'award', 'counter', 'work', 'magazin', 'ha', 'promot', 'hip', 'hop', 'music', 'rapper', 'young', 'buck', 'ha', 'charg', 'allegedli', 'stab', 'man', 'hit', 'dr', 'dre', 'wa', 'receiv', 'lifetim', 'achiev', 'award', 'rapper', 'real', 'david', 'darnel', 'brown', 'court', 'decemb', 'arrest', 'charg', 'attempt', 'murder', 'second', 'charg', 'assault', 'deadli', 'weapon', 'perform', 'member', ""cent'"", 'g-unit', 'group', 'sign', 'dr', ""dre'"", 'record', 'label', 'man', 'wa', 'stab', 'jimmi', 'jame', 'johnson', 'suffer', 'collaps', 'lung', 'stabl', 'condit', 'lo', 'angel', 'hospit', 'mr', 'johnson', 'allegedli', 'approach', 'dr', 'dre', 'wa', 'seat', 'tabl', 'stage', 'appear', 'ask', 'autograph', 'befor', 'punch', 'dure', 'ensu', 'scuffl', 'involv', 'mani', ',-', 'strong', 'crowd', 'mr', 'johnson', 'wa', 'stab', 'wa', 'drag', 'away', 'secur', 'staff']",211,entertainment,bbc-data/entertainment/135.txt
794,Belle named 'best Scottish band',5,"['bell', 'sebastian', 'best', 'scottish', 'band', 'time', 'month-long', 'public', 'poll', 'group', 'beat', 'travi', 'idlewild', 'second', 'place', 'respect', 'franz', 'ferdinand', 'recent', 'pick', 'brit', 'award', 'nomin', 'end', 'th', 'place', 'eurythm', 'wound', 'lowli', 'scottish', 'act', 'mull', 'histor', 'societi', 'featur', 'perform', 'parti', 'glasgow', 'result', 'wa', 'announc', 'scottish-bas', 'band', 'snow', 'patrol', 'finish', 'th', 'vote', 'nomin', 'pair', 'brit', 'award', 'perform', 'cover', 'well-known', 'scottish', 'pop', 'song', 'parti', 'wednesday', 'night', 'indi', 'stalwart', 'bell', 'sebastian', 'enjoy', 'chart', 'career', 'stretch', 'surpris', 'winner', 'brit', 'award', 'best', 'breakthrough', 'act', 'year', 'later', 'scottish', 'band', 'earlier', 'music', 'era', 'final', 'list', 'includ', 'tartan', 'boy', 'band', 'bay', 'citi', 'roller', 'goth', 'favourit', 'jesu', 'mari', 'chain', 'scottish', 'magazin', 'list', 'recent', 'compil', 'list', 'scottish', 'band', 'time', 'left', 'final', 'decis', 'public', ""magazine'"", 'music', 'editor', 'mark', 'robertson', 'idea', 'project', 'wa', 'simpl', 'rediscov', 'veri', 'best', 'scottish', 'music', 'finest', 'music', 'talent', 'span', 'age', 'rock', 'pop', 'right', ""today'"", 'intern', 'star', 'everyon', 'ha', 'strong', 'opinion', 'thi', 'want', 'open', 'public', 'decid', 'radio', 'scotland', 'present', 'vic', 'galloway', 'ha', 'involv', 'project', 'great', 'fun', 'look', ""scotland'"", 'music', 'heritag', 'note', 'up-and-com', 'scottish', 'act']",301,entertainment,bbc-data/entertainment/121.txt
795,Band Aid retains number one spot,6,"['chariti', 'singl', 'band', 'aid', 'ha', 'held', 'chart', 'spot', 'second', 'week', 'strengthen', 'chanc', 'becom', 'christma', 'number', 'know', 'christma', 'featur', 'artist', 'includ', 'chri', 'martin', 'jamelia', 'held', 'kyli', 'minogu', 'remain', ""week'"", 'biggest', 'singl', ""week'"", 'chart', 'reveal', 'festiv', 'chart-topp', ""minogue'"", 'latest', 'releas', 'believ', 'went', 'number', 'push', 'ice', ""cube'"", ""destiny'"", 'child', 'slip', 'place', 'lose', 'breath', 'follow', 'girl', 'aloud', 'children', 'need', 'record', 'stand', 'onli', 'new', 'entri', 'came', 'robbi', 'william', 'track', 'misunderstood', 'new', 'track', 'written', 'hi', 'greatest', 'hit', 'album', 'new', 'releas', 'entir', 'album', 'chart', 'record', 'compani', 'big', 'releas', 'earli', 'hope', 'cash', 'lucr', 'christma', 'market', 'dismantl', 'bomb', 'remain', 'number', 'week', 'row', 'follow', 'william', 'greatest', 'hit', 'opera', 'band', 'il', 'divo', 'place', 'eponym', 'album', 'number', 'maroon', 'album', 'song', 'jane', 'ha', 'number', 'seven', 'despit', 'releas', 'week', 'ago', 'abba', 'gold', 'greatest', 'hit', 'album', 'ha', 'crept', 'year', 'wa', 'releas']",244,entertainment,bbc-data/entertainment/109.txt
796,Career honour for actor DiCaprio,5,"['actor', 'leonardo', ""dicaprio'"", 'career', 'ha', 'honour', 'santa', 'barbara', 'intern', 'film', 'festiv', 'star', 'wa', 'present', 'award', 'martin', 'scorses', 'direct', 'oscar-nomin', 'movi', 'aviat', 'lifetim', 'achiev', 'award', 'complet', 'utterli', 'surreal', 'given', 'onli', 'year', 'old', 'dicaprio', 'ha', 'year', 'quit', 'film', 'retrospect', 'hi', 'movi', 'wa', 'shown', 'realli', 'excit', 'thi', 'realli', 'love', 'want', 'rest', 'life', 'dicaprio', 'began', 'hi', 'movi', 'career', 'horror', 'film', 'critter', 'befor', 'role', 'basketbal', 'diari', 'romeo', 'juliet', 'titan', 'gang', 'new', 'york', 'achiev', 'award', 'wa', 'creat', 'commemor', 'california', ""festival'"", 'th', 'anniversari', 'coincid', ""dicaprio'"", 'portray', 'millionair', 'howard', 'hugh', 'aviat', 'veteran', 'actress', 'jane', 'russel', 'star', 'hugh', 'film', 'outlaw', 'wa', 'impress', ""dicaprio'"", 'quest', 'authent', 'previous', 'discuss', 'role', 'wa', 'veri', 'happi', 'dicaprio', 'came', 'care', 'come', 'hugh', 'wa', 'realli', 'aviat', 'ha', 'taken', 'pole', 'posit', 'thi', ""year'"", 'oscar', 'race', 'nomin', 'includ', 'nomin', 'best', 'film', 'best', 'actor', 'dicaprio', 'best', 'director', 'scorses']",231,entertainment,bbc-data/entertainment/337.txt
797,Vera Drake leads UK Oscar hopes,6,"['mike', ""leigh'"", 'film', 'vera', 'drake', 'lead', 'british', 'hope', 'thi', ""year'"", 'academi', 'award', 'nomin', 'imelda', 'staunton', 'wa', 'nomin', 'best', 'actress', 'role', 'abort', 'drama', 'leigh', 'receiv', 'nod', 'best', 'director', 'origin', 'screenplay', 'kate', 'winslet', 'wa', 'nomin', 'best', 'actress', 'categori', 'role', 'etern', 'sunshin', 'spotless', 'mind', 'clive', 'owen', 'sophi', 'okonedo', 'got', 'nomin', 'support', 'role', 'closer', 'hotel', 'rwanda', 'respect', 'owen', 'ha', 'alreadi', 'bookmak', 'favourit', 'best', 'support', 'actor', 'role', 'closer', 'ha', 'alreadi', 'clinch', 'golden', 'globe', 'award', 'nomin', 'actress', 'okonedo', 'chosen', 'perform', 'hotel', 'rwanda', 'rwandan', 'genocid', 'debut', 'nomin', 'staunton', 'told', 'news', 'thought', 'film', 'appeal', 'academi', 'voter', 'wa', 'extraordinari', 'time', 'make', 'film', 'believ', 'ha', 'happen', 'thi', 'morn', 'hope', 'just', 'mike', 'extraordinari', 'filmmak', 'deal', 'veri', 'difficult', 'subject', 'matter', 'amaz', 'accept', 'thi', 'way', 'leigh', 'previous', 'receiv', 'oscar', 'nomin', 'secret', 'lie', 'topsi', 'turvi', 'told', 'news', 'latest', 'success', 'wa', 'amaz', 'hope', 'imelda', 'staunton', 'nomin', 'expect', 'director', 'screenplay', 'just', 'absolut', 'wonder', 'think', 'peopl', 'awar', 'life', 'hope', 'warmth', 'compass', 'realli', 'talk', 'peopl', 'winslet', 'wa', 'ecstat', 'fourth', 'nomin', 'career', 'nomin', 'mean', 'nomin', 'film', 'wa', 'releas', 'ago', 'feel', 'honour', 'overwhelm', 'john', 'woodward', 'chief', 'execut', 'uk', 'film', 'council', 'wa', 'extrem', 'hearten', 'british', 'filmmak', 'talent', 'recognis', 'global', 'stage', 'britain', 'ha', 'huge', 'talent', 'industri', 'nomin', 'whi', 'nation', 'lotteri', 'invest', 'film', 'pay', 'major', 'dividend', 'cultur', 'economi', 'total', 'british', 'nomine', 'compos', 'andrew', 'lloyd', 'webber', 'lyricist', 'charl', 'hart', 'best', 'origin', 'song', 'learn', 'lone', 'phantom', 'opera', 'movi', 'cinematograph', 'john', 'mathieson', 'wa', 'nomin', 'gladiat', 'phantom', 'opera', 'neverland', 'ha', 'garner', 'nomin', 'brit', 'gemma', 'jackson', 'ha', 'work', 'bridget', ""jones'"", 'diari', 'iri', 'art', 'direct', 'costum', 'design', 'alexandra', 'byrn', 'previou', 'film', 'includ', 'captain', ""corelli'"", 'mandolin', 'elizabeth', 'run', 'uk', 'ha', 'contend', 'best', 'live', 'action', 'short', 'film', 'categori', 'wasp', 'wa', ""ex-children'"", 'tv', 'present', 'andrea', 'arnold', 'littl', 'terrorist', 'work', 'ashvin', 'kumar', 'thi', ""year'"", 'award', 'hand', 'hollywood', 'februari']",505,entertainment,bbc-data/entertainment/323.txt
798,Pixies take on Reading and Leeds,6,"['pixi', 'foo', 'fighter', 'iron', 'maiden', 'headlin', 'thi', ""summer'"", 'leed', 'read', 'festiv', 'trio', 'rock', 'heavyweight', 'three-day', 'event', 'bramham', 'park', 'near', 'wetherbi', 'richfield', 'avenu', 'read', 'pixi', 'iron', ""maiden'"", 'onli', 'uk', 'festiv', 'gig', 'foo', 'fighter', 'park', 'killer', 'razorlight', 'queen', 'stone', 'age', 'play', 'twin', 'festiv', 'held', 'august', 'act', 'thi', ""year'"", 'line-up', 'includ', 'charlatan', 'marilyn', 'manson', 'king', 'leon', 'pete', ""doherty'"", 'band', 'babyshambl', 'appear', 'nme', 'radio', 'stage', 'kasabian', 'black', 'rebel', 'motorcycl', 'club', 'bloc', 'parti', 'organis', 'mean', 'fiddler', 'act', 'confirm', 'summer', 'event', 'veri', 'excit', 'read', 'intend', 'fantast', 'time', 'iron', ""maiden'"", 'bruce', 'dickinson', 'sure', 'fan', 'time', 'veteran', 'british', 'metal', 'band', 'play', 'read', 'year', 'leed', 'iron', 'maiden', 'headlin', 'day', 'festiv', 'friday', 'pixi', 'follow', 'saturday', 'foo', 'fighter', 'close', 'event', 'sunday', 'pixi', 'headlin', 'day', 'read', 'foo', 'fighter', 'play', 'sunday', 'iron', 'maiden', 'close', 'event', 'weekend', 'ticket', 'sale', 'price']",237,entertainment,bbc-data/entertainment/322.txt
